time,position
6925.2,3.65257e+07
6925.3,3.65255e+07
6925.4,3.65253e+07
6925.5,3.65251e+07
6925.6,3.6525e+07
6925.7,3.65248e+07
6925.8,3.65246e+07
6925.9,3.65245e+07
6926,3.65243e+07
6926.1,3.65241e+07
6926.2,3.65239e+07
6926.3,3.65238e+07
6926.4,3.65236e+07
6926.5,3.65234e+07
6926.6,3.65233e+07
6926.7,3.65231e+07
6926.8,3.65229e+07
6926.9,3.65227e+07
6927,3.65226e+07
6927.1,3.65224e+07
6927.2,3.65222e+07
6927.3,3.65221e+07
6927.4,3.65219e+07
6927.5,3.65217e+07
6927.6,3.65216e+07
6927.7,3.65214e+07
6927.8,3.65212e+07
6927.9,3.6521e+07
6928,3.65209e+07
6928.1,3.65207e+07
6928.2,3.65205e+07
6928.3,3.65204e+07
6928.4,3.65202e+07
6928.5,3.652e+07
6928.6,3.65198e+07
6928.7,3.65197e+07
6928.8,3.65195e+07
6928.9,3.65193e+07
6929,3.65192e+07
6929.1,3.6519e+07
6929.2,3.65188e+07
6929.3,3.65186e+07
6929.4,3.65185e+07
6929.5,3.65183e+07
6929.6,3.65181e+07
6929.7,3.6518e+07
6929.8,3.65178e+07
6929.9,3.65176e+07
6930,3.65175e+07
6930.1,3.65173e+07
6930.2,3.65171e+07
6930.3,3.65169e+07
6930.4,3.65168e+07
6930.5,3.65166e+07
6930.6,3.65164e+07
6930.7,3.65163e+07
6930.8,3.65161e+07
6930.9,3.65159e+07
6931,3.65157e+07
6931.1,3.65156e+07
6931.2,3.65154e+07
6931.3,3.65152e+07
6931.4,3.65151e+07
6931.5,3.65149e+07
6931.6,3.65147e+07
6931.7,3.65145e+07
6931.8,3.65144e+07
6931.9,3.65142e+07
6932,3.6514e+07
6932.1,3.65139e+07
6932.2,3.65137e+07
6932.3,3.65135e+07
6932.4,3.65133e+07
6932.5,3.65132e+07
6932.6,3.6513e+07
6932.7,3.65128e+07
6932.8,3.65127e+07
6932.9,3.65125e+07
6933,3.65123e+07
6933.1,3.65122e+07
6933.2,3.6512e+07
6933.3,3.65118e+07
6933.4,3.65116e+07
6933.5,3.65115e+07
6933.6,3.65113e+07
6933.7,3.65111e+07
6933.8,3.6511e+07
6933.9,3.65108e+07
6934,3.65106e+07
6934.1,3.65104e+07
6934.2,3.65103e+07
6934.3,3.65101e+07
6934.4,3.65099e+07
6934.5,3.65098e+07
6934.6,3.65096e+07
6934.7,3.65094e+07
6934.8,3.65092e+07
6934.9,3.65091e+07
6935,3.65089e+07
6935.1,3.65087e+07
6935.2,3.65086e+07
6935.3,3.65084e+07
6935.4,3.65082e+07
6935.5,3.6508e+07
6935.6,3.65079e+07
6935.7,3.65077e+07
6935.8,3.65075e+07
6935.9,3.65074e+07
6936,3.65072e+07
6936.1,3.6507e+07
6936.2,3.65069e+07
6936.3,3.65067e+07
6936.4,3.65065e+07
6936.5,3.65063e+07
6936.6,3.65062e+07
6936.7,3.6506e+07
6936.8,3.65058e+07
6936.9,3.65057e+07
6937,3.65055e+07
6937.1,3.65053e+07
6937.2,3.65051e+07
6937.3,3.6505e+07
6937.4,3.65048e+07
6937.5,3.65046e+07
6937.6,3.65045e+07
6937.7,3.65043e+07
6937.8,3.65041e+07
6937.9,3.65039e+07
6938,3.65038e+07
6938.1,3.65036e+07
6938.2,3.65034e+07
6938.3,3.65033e+07
6938.4,3.65031e+07
6938.5,3.65029e+07
6938.6,3.65027e+07
6938.7,3.65026e+07
6938.8,3.65024e+07
6938.9,3.65022e+07
6939,3.65021e+07
6939.1,3.65019e+07
6939.2,3.65017e+07
6939.3,3.65015e+07
6939.4,3.65014e+07
6939.5,3.65012e+07
6939.6,3.6501e+07
6939.7,3.65009e+07
6939.8,3.65007e+07
6939.9,3.65005e+07
6940,3.65003e+07
6940.1,3.65002e+07
6940.2,3.65e+07
6940.3,3.64998e+07
6940.4,3.64997e+07
6940.5,3.64995e+07
6940.6,3.64993e+07
6940.7,3.64991e+07
6940.8,3.6499e+07
6940.9,3.64988e+07
6941,3.64986e+07
6941.1,3.64985e+07
6941.2,3.64983e+07
6941.3,3.64981e+07
6941.4,3.6498e+07
6941.5,3.64978e+07
6941.6,3.64976e+07
6941.7,3.64974e+07
6941.8,3.64973e+07
6941.9,3.64971e+07
6942,3.64969e+07
6942.1,3.64968e+07
6942.2,3.64966e+07
6942.3,3.64964e+07
6942.4,3.64962e+07
6942.5,3.64961e+07
6942.6,3.64959e+07
6942.7,3.64957e+07
6942.8,3.64956e+07
6942.9,3.64954e+07
6943,3.64952e+07
6943.1,3.6495e+07
6943.2,3.64949e+07
6943.3,3.64947e+07
6943.4,3.64945e+07
6943.5,3.64944e+07
6943.6,3.64942e+07
6943.7,3.6494e+07
6943.8,3.64938e+07
6943.9,3.64937e+07
6944,3.64935e+07
6944.1,3.64933e+07
6944.2,3.64932e+07
6944.3,3.6493e+07
6944.4,3.64928e+07
6944.5,3.64926e+07
6944.6,3.64925e+07
6944.7,3.64923e+07
6944.8,3.64921e+07
6944.9,3.6492e+07
6945,3.64918e+07
6945.1,3.64916e+07
6945.2,3.64914e+07
6945.3,3.64913e+07
6945.4,3.64911e+07
6945.5,3.64909e+07
6945.6,3.64908e+07
6945.7,3.64906e+07
6945.8,3.64904e+07
6945.9,3.64902e+07
6946,3.64901e+07
6946.1,3.64899e+07
6946.2,3.64897e+07
6946.3,3.64896e+07
6946.4,3.64894e+07
6946.5,3.64892e+07
6946.6,3.6489e+07
6946.7,3.64889e+07
6946.8,3.64887e+07
6946.9,3.64885e+07
6947,3.64884e+07
6947.1,3.64882e+07
6947.2,3.6488e+07
6947.3,3.64878e+07
6947.4,3.64877e+07
6947.5,3.64875e+07
6947.6,3.64873e+07
6947.7,3.64872e+07
6947.8,3.6487e+07
6947.9,3.64868e+07
6948,3.64866e+07
6948.1,3.64865e+07
6948.2,3.64863e+07
6948.3,3.64861e+07
6948.4,3.6486e+07
6948.5,3.64858e+07
6948.6,3.64856e+07
6948.7,3.64854e+07
6948.8,3.64853e+07
6948.9,3.64851e+07
6949,3.64849e+07
6949.1,3.64848e+07
6949.2,3.64846e+07
6949.3,3.64844e+07
6949.4,3.64842e+07
6949.5,3.64841e+07
6949.6,3.64839e+07
6949.7,3.64837e+07
6949.8,3.64836e+07
6949.9,3.64834e+07
6950,3.64832e+07
6950.1,3.6483e+07
6950.2,3.64829e+07
6950.3,3.64827e+07
6950.4,3.64825e+07
6950.5,3.64824e+07
6950.6,3.64822e+07
6950.7,3.6482e+07
6950.8,3.64818e+07
6950.9,3.64817e+07
6951,3.64815e+07
6951.1,3.64813e+07
6951.2,3.64812e+07
6951.3,3.6481e+07
6951.4,3.64808e+07
6951.5,3.64806e+07
6951.6,3.64805e+07
6951.7,3.64803e+07
6951.8,3.64801e+07
6951.9,3.648e+07
6952,3.64798e+07
6952.1,3.64796e+07
6952.2,3.64794e+07
6952.3,3.64793e+07
6952.4,3.64791e+07
6952.5,3.64789e+07
6952.6,3.64788e+07
6952.7,3.64786e+07
6952.8,3.64784e+07
6952.9,3.64782e+07
6953,3.64781e+07
6953.1,3.64779e+07
6953.2,3.64777e+07
6953.3,3.64776e+07
6953.4,3.64774e+07
6953.5,3.64772e+07
6953.6,3.6477e+07
6953.7,3.64769e+07
6953.8,3.64767e+07
6953.9,3.64765e+07
6954,3.64764e+07
6954.1,3.64762e+07
6954.2,3.6476e+07
6954.3,3.64758e+07
6954.4,3.64757e+07
6954.5,3.64755e+07
6954.6,3.64753e+07
6954.7,3.64752e+07
6954.8,3.6475e+07
6954.9,3.64748e+07
6955,3.64746e+07
6955.1,3.64745e+07
6955.2,3.64743e+07
6955.3,3.64741e+07
6955.4,3.64739e+07
6955.5,3.64738e+07
6955.6,3.64736e+07
6955.7,3.64734e+07
6955.8,3.64733e+07
6955.9,3.64731e+07
6956,3.64729e+07
6956.1,3.64727e+07
6956.2,3.64726e+07
6956.3,3.64724e+07
6956.4,3.64722e+07
6956.5,3.64721e+07
6956.6,3.64719e+07
6956.7,3.64717e+07
6956.8,3.64715e+07
6956.9,3.64714e+07
6957,3.64712e+07
6957.1,3.6471e+07
6957.2,3.64709e+07
6957.3,3.64707e+07
6957.4,3.64705e+07
6957.5,3.64703e+07
6957.6,3.64702e+07
6957.7,3.647e+07
6957.8,3.64698e+07
6957.9,3.64697e+07
6958,3.64695e+07
6958.1,3.64693e+07
6958.2,3.64691e+07
6958.3,3.6469e+07
6958.4,3.64688e+07
6958.5,3.64686e+07
6958.6,3.64685e+07
6958.7,3.64683e+07
6958.8,3.64681e+07
6958.9,3.64679e+07
6959,3.64678e+07
6959.1,3.64676e+07
6959.2,3.64674e+07
6959.3,3.64673e+07
6959.4,3.64671e+07
6959.5,3.64669e+07
6959.6,3.64667e+07
6959.7,3.64666e+07
6959.8,3.64664e+07
6959.9,3.64662e+07
6960,3.6466e+07
6960.1,3.64659e+07
6960.2,3.64657e+07
6960.3,3.64655e+07
6960.4,3.64654e+07
6960.5,3.64652e+07
6960.6,3.6465e+07
6960.7,3.64648e+07
6960.8,3.64647e+07
6960.9,3.64645e+07
6961,3.64643e+07
6961.1,3.64642e+07
6961.2,3.6464e+07
6961.3,3.64638e+07
6961.4,3.64636e+07
6961.5,3.64635e+07
6961.6,3.64633e+07
6961.7,3.64631e+07
6961.8,3.6463e+07
6961.9,3.64628e+07
6962,3.64626e+07
6962.1,3.64624e+07
6962.2,3.64623e+07
6962.3,3.64621e+07
6962.4,3.64619e+07
6962.5,3.64618e+07
6962.6,3.64616e+07
6962.7,3.64614e+07
6962.8,3.64612e+07
6962.9,3.64611e+07
6963,3.64609e+07
6963.1,3.64607e+07
6963.2,3.64606e+07
6963.3,3.64604e+07
6963.4,3.64602e+07
6963.5,3.646e+07
6963.6,3.64599e+07
6963.7,3.64597e+07
6963.8,3.64595e+07
6963.9,3.64593e+07
6964,3.64592e+07
6964.1,3.6459e+07
6964.2,3.64588e+07
6964.3,3.64587e+07
6964.4,3.64585e+07
6964.5,3.64583e+07
6964.6,3.64581e+07
6964.7,3.6458e+07
6964.8,3.64578e+07
6964.9,3.64576e+07
6965,3.64575e+07
6965.1,3.64573e+07
6965.2,3.64571e+07
6965.3,3.64569e+07
6965.4,3.64568e+07
6965.5,3.64566e+07
6965.6,3.64564e+07
6965.7,3.64563e+07
6965.8,3.64561e+07
6965.9,3.64559e+07
6966,3.64557e+07
6966.1,3.64556e+07
6966.2,3.64554e+07
6966.3,3.64552e+07
6966.4,3.6455e+07
6966.5,3.64549e+07
6966.6,3.64547e+07
6966.7,3.64545e+07
6966.8,3.64544e+07
6966.9,3.64542e+07
6967,3.6454e+07
6967.1,3.64538e+07
6967.2,3.64537e+07
6967.3,3.64535e+07
6967.4,3.64533e+07
6967.5,3.64532e+07
6967.6,3.6453e+07
6967.7,3.64528e+07
6967.8,3.64526e+07
6967.9,3.64525e+07
6968,3.64523e+07
6968.1,3.64521e+07
6968.2,3.6452e+07
6968.3,3.64518e+07
6968.4,3.64516e+07
6968.5,3.64514e+07
6968.6,3.64513e+07
6968.7,3.64511e+07
6968.8,3.64509e+07
6968.9,3.64507e+07
6969,3.64506e+07
6969.1,3.64504e+07
6969.2,3.64502e+07
6969.3,3.64501e+07
6969.4,3.64499e+07
6969.5,3.64497e+07
6969.6,3.64495e+07
6969.7,3.64494e+07
6969.8,3.64492e+07
6969.9,3.6449e+07
6970,3.64489e+07
6970.1,3.64487e+07
6970.2,3.64485e+07
6970.3,3.64483e+07
6970.4,3.64482e+07
6970.5,3.6448e+07
6970.6,3.64478e+07
6970.7,3.64477e+07
6970.8,3.64475e+07
6970.9,3.64473e+07
6971,3.64471e+07
6971.1,3.6447e+07
6971.2,3.64468e+07
6971.3,3.64466e+07
6971.4,3.64464e+07
6971.5,3.64463e+07
6971.6,3.64461e+07
6971.7,3.64459e+07
6971.8,3.64458e+07
6971.9,3.64456e+07
6972,3.64454e+07
6972.1,3.64452e+07
6972.2,3.64451e+07
6972.3,3.64449e+07
6972.4,3.64447e+07
6972.5,3.64446e+07
6972.6,3.64444e+07
6972.7,3.64442e+07
6972.8,3.6444e+07
6972.9,3.64439e+07
6973,3.64437e+07
6973.1,3.64435e+07
6973.2,3.64433e+07
6973.3,3.64432e+07
6973.4,3.6443e+07
6973.5,3.64428e+07
6973.6,3.64427e+07
6973.7,3.64425e+07
6973.8,3.64423e+07
6973.9,3.64421e+07
6974,3.6442e+07
6974.1,3.64418e+07
6974.2,3.64416e+07
6974.3,3.64415e+07
6974.4,3.64413e+07
6974.5,3.64411e+07
6974.6,3.64409e+07
6974.7,3.64408e+07
6974.8,3.64406e+07
6974.9,3.64404e+07
6975,3.64402e+07
6975.1,3.64401e+07
6975.2,3.64399e+07
6975.3,3.64397e+07
6975.4,3.64396e+07
6975.5,3.64394e+07
6975.6,3.64392e+07
6975.7,3.6439e+07
6975.8,3.64389e+07
6975.9,3.64387e+07
6976,3.64385e+07
6976.1,3.64384e+07
6976.2,3.64382e+07
6976.3,3.6438e+07
6976.4,3.64378e+07
6976.5,3.64377e+07
6976.6,3.64375e+07
6976.7,3.64373e+07
6976.8,3.64371e+07
6976.9,3.6437e+07
6977,3.64368e+07
6977.1,3.64366e+07
6977.2,3.64365e+07
6977.3,3.64363e+07
6977.4,3.64361e+07
6977.5,3.64359e+07
6977.6,3.64358e+07
6977.7,3.64356e+07
6977.8,3.64354e+07
6977.9,3.64353e+07
6978,3.64351e+07
6978.1,3.64349e+07
6978.2,3.64347e+07
6978.3,3.64346e+07
6978.4,3.64344e+07
6978.5,3.64342e+07
6978.6,3.6434e+07
6978.7,3.64339e+07
6978.8,3.64337e+07
6978.9,3.64335e+07
6979,3.64334e+07
6979.1,3.64332e+07
6979.2,3.6433e+07
6979.3,3.64328e+07
6979.4,3.64327e+07
6979.5,3.64325e+07
6979.6,3.64323e+07
6979.7,3.64321e+07
6979.8,3.6432e+07
6979.9,3.64318e+07
6980,3.64316e+07
6980.1,3.64315e+07
6980.2,3.64313e+07
6980.3,3.64311e+07
6980.4,3.64309e+07
6980.5,3.64308e+07
6980.6,3.64306e+07
6980.7,3.64304e+07
6980.8,3.64303e+07
6980.9,3.64301e+07
6981,3.64299e+07
6981.1,3.64297e+07
6981.2,3.64296e+07
6981.3,3.64294e+07
6981.4,3.64292e+07
6981.5,3.6429e+07
6981.6,3.64289e+07
6981.7,3.64287e+07
6981.8,3.64285e+07
6981.9,3.64284e+07
6982,3.64282e+07
6982.1,3.6428e+07
6982.2,3.64278e+07
6982.3,3.64277e+07
6982.4,3.64275e+07
6982.5,3.64273e+07
6982.6,3.64271e+07
6982.7,3.6427e+07
6982.8,3.64268e+07
6982.9,3.64266e+07
6983,3.64265e+07
6983.1,3.64263e+07
6983.2,3.64261e+07
6983.3,3.64259e+07
6983.4,3.64258e+07
6983.5,3.64256e+07
6983.6,3.64254e+07
6983.7,3.64253e+07
6983.8,3.64251e+07
6983.9,3.64249e+07
6984,3.64247e+07
6984.1,3.64246e+07
6984.2,3.64244e+07
6984.3,3.64242e+07
6984.4,3.6424e+07
6984.5,3.64239e+07
6984.6,3.64237e+07
6984.7,3.64235e+07
6984.8,3.64234e+07
6984.9,3.64232e+07
6985,3.6423e+07
6985.1,3.64228e+07
6985.2,3.64227e+07
6985.3,3.64225e+07
6985.4,3.64223e+07
6985.5,3.64221e+07
6985.6,3.6422e+07
6985.7,3.64218e+07
6985.8,3.64216e+07
6985.9,3.64215e+07
6986,3.64213e+07
6986.1,3.64211e+07
6986.2,3.64209e+07
6986.3,3.64208e+07
6986.4,3.64206e+07
6986.5,3.64204e+07
6986.6,3.64202e+07
6986.7,3.64201e+07
6986.8,3.64199e+07
6986.9,3.64197e+07
6987,3.64196e+07
6987.1,3.64194e+07
6987.2,3.64192e+07
6987.3,3.6419e+07
6987.4,3.64189e+07
6987.5,3.64187e+07
6987.6,3.64185e+07
6987.7,3.64183e+07
6987.8,3.64182e+07
6987.9,3.6418e+07
6988,3.64178e+07
6988.1,3.64177e+07
6988.2,3.64175e+07
6988.3,3.64173e+07
6988.4,3.64171e+07
6988.5,3.6417e+07
6988.6,3.64168e+07
6988.7,3.64166e+07
6988.8,3.64165e+07
6988.9,3.64163e+07
6989,3.64161e+07
6989.1,3.64159e+07
6989.2,3.64158e+07
6989.3,3.64156e+07
6989.4,3.64154e+07
6989.5,3.64152e+07
6989.6,3.64151e+07
6989.7,3.64149e+07
6989.8,3.64147e+07
6989.9,3.64146e+07
6990,3.64144e+07
6990.1,3.64142e+07
6990.2,3.6414e+07
6990.3,3.64139e+07
6990.4,3.64137e+07
6990.5,3.64135e+07
6990.6,3.64133e+07
6990.7,3.64132e+07
6990.8,3.6413e+07
6990.9,3.64128e+07
6991,3.64127e+07
6991.1,3.64125e+07
6991.2,3.64123e+07
6991.3,3.64121e+07
6991.4,3.6412e+07
6991.5,3.64118e+07
6991.6,3.64116e+07
6991.7,3.64114e+07
6991.8,3.64113e+07
6991.9,3.64111e+07
6992,3.64109e+07
6992.1,3.64108e+07
6992.2,3.64106e+07
6992.3,3.64104e+07
6992.4,3.64102e+07
6992.5,3.64101e+07
6992.6,3.64099e+07
6992.7,3.64097e+07
6992.8,3.64095e+07
6992.9,3.64094e+07
6993,3.64092e+07
6993.1,3.6409e+07
6993.2,3.64089e+07
6993.3,3.64087e+07
6993.4,3.64085e+07
6993.5,3.64083e+07
6993.6,3.64082e+07
6993.7,3.6408e+07
6993.8,3.64078e+07
6993.9,3.64076e+07
6994,3.64075e+07
6994.1,3.64073e+07
6994.2,3.64071e+07
6994.3,3.6407e+07
6994.4,3.64068e+07
6994.5,3.64066e+07
6994.6,3.64064e+07
6994.7,3.64063e+07
6994.8,3.64061e+07
6994.9,3.64059e+07
6995,3.64057e+07
6995.1,3.64056e+07
6995.2,3.64054e+07
6995.3,3.64052e+07
6995.4,3.6405e+07
6995.5,3.64049e+07
6995.6,3.64047e+07
6995.7,3.64045e+07
6995.8,3.64044e+07
6995.9,3.64042e+07
6996,3.6404e+07
6996.1,3.64038e+07
6996.2,3.64037e+07
6996.3,3.64035e+07
6996.4,3.64033e+07
6996.5,3.64031e+07
6996.6,3.6403e+07
6996.7,3.64028e+07
6996.8,3.64026e+07
6996.9,3.64025e+07
6997,3.64023e+07
6997.1,3.64021e+07
6997.2,3.64019e+07
6997.3,3.64018e+07
6997.4,3.64016e+07
6997.5,3.64014e+07
6997.6,3.64012e+07
6997.7,3.64011e+07
6997.8,3.64009e+07
6997.9,3.64007e+07
6998,3.64006e+07
6998.1,3.64004e+07
6998.2,3.64002e+07
6998.3,3.64e+07
6998.4,3.63999e+07
6998.5,3.63997e+07
6998.6,3.63995e+07
6998.7,3.63993e+07
6998.8,3.63992e+07
6998.9,3.6399e+07
6999,3.63988e+07
6999.1,3.63987e+07
6999.2,3.63985e+07
6999.3,3.63983e+07
6999.4,3.63981e+07
6999.5,3.6398e+07
6999.6,3.63978e+07
6999.7,3.63976e+07
6999.8,3.63974e+07
6999.9,3.63973e+07
7000,3.63971e+07
7000.1,3.63969e+07
7000.2,3.63967e+07
7000.3,3.63966e+07
7000.4,3.63964e+07
7000.5,3.63962e+07
7000.6,3.63961e+07
7000.7,3.63959e+07
7000.8,3.63957e+07
7000.9,3.63955e+07
7001,3.63954e+07
7001.1,3.63952e+07
7001.2,3.6395e+07
7001.3,3.63948e+07
7001.4,3.63947e+07
7001.5,3.63945e+07
7001.6,3.63943e+07
7001.7,3.63942e+07
7001.8,3.6394e+07
7001.9,3.63938e+07
7002,3.63936e+07
7002.1,3.63935e+07
7002.2,3.63933e+07
7002.3,3.63931e+07
7002.4,3.63929e+07
7002.5,3.63928e+07
7002.6,3.63926e+07
7002.7,3.63924e+07
7002.8,3.63923e+07
7002.9,3.63921e+07
7003,3.63919e+07
7003.1,3.63917e+07
7003.2,3.63916e+07
7003.3,3.63914e+07
7003.4,3.63912e+07
7003.5,3.6391e+07
7003.6,3.63909e+07
7003.7,3.63907e+07
7003.8,3.63905e+07
7003.9,3.63903e+07
7004,3.63902e+07
7004.1,3.639e+07
7004.2,3.63898e+07
7004.3,3.63897e+07
7004.4,3.63895e+07
7004.5,3.63893e+07
7004.6,3.63891e+07
7004.7,3.6389e+07
7004.8,3.63888e+07
7004.9,3.63886e+07
7005,3.63884e+07
7005.1,3.63883e+07
7005.2,3.63881e+07
7005.3,3.63879e+07
7005.4,3.63877e+07
7005.5,3.63876e+07
7005.6,3.63874e+07
7005.7,3.63872e+07
7005.8,3.63871e+07
7005.9,3.63869e+07
7006,3.63867e+07
7006.1,3.63865e+07
7006.2,3.63864e+07
7006.3,3.63862e+07
7006.4,3.6386e+07
7006.5,3.63858e+07
7006.6,3.63857e+07
7006.7,3.63855e+07
7006.8,3.63853e+07
7006.9,3.63852e+07
7007,3.6385e+07
7007.1,3.63848e+07
7007.2,3.63846e+07
7007.3,3.63845e+07
7007.4,3.63843e+07
7007.5,3.63841e+07
7007.6,3.63839e+07
7007.7,3.63838e+07
7007.8,3.63836e+07
7007.9,3.63834e+07
7008,3.63832e+07
7008.1,3.63831e+07
7008.2,3.63829e+07
7008.3,3.63827e+07
7008.4,3.63826e+07
7008.5,3.63824e+07
7008.6,3.63822e+07
7008.7,3.6382e+07
7008.8,3.63819e+07
7008.9,3.63817e+07
7009,3.63815e+07
7009.1,3.63813e+07
7009.2,3.63812e+07
7009.3,3.6381e+07
7009.4,3.63808e+07
7009.5,3.63806e+07
7009.6,3.63805e+07
7009.7,3.63803e+07
7009.8,3.63801e+07
7009.9,3.638e+07
7010,3.63798e+07
7010.1,3.63796e+07
7010.2,3.63794e+07
7010.3,3.63793e+07
7010.4,3.63791e+07
7010.5,3.63789e+07
7010.6,3.63787e+07
7010.7,3.63786e+07
7010.8,3.63784e+07
7010.9,3.63782e+07
7011,3.6378e+07
7011.1,3.63779e+07
7011.2,3.63777e+07
7011.3,3.63775e+07
7011.4,3.63774e+07
7011.5,3.63772e+07
7011.6,3.6377e+07
7011.7,3.63768e+07
7011.8,3.63767e+07
7011.9,3.63765e+07
7012,3.63763e+07
7012.1,3.63761e+07
7012.2,3.6376e+07
7012.3,3.63758e+07
7012.4,3.63756e+07
7012.5,3.63754e+07
7012.6,3.63753e+07
7012.7,3.63751e+07
7012.8,3.63749e+07
7012.9,3.63748e+07
7013,3.63746e+07
7013.1,3.63744e+07
7013.2,3.63742e+07
7013.3,3.63741e+07
7013.4,3.63739e+07
7013.5,3.63737e+07
7013.6,3.63735e+07
7013.7,3.63734e+07
7013.8,3.63732e+07
7013.9,3.6373e+07
7014,3.63728e+07
7014.1,3.63727e+07
7014.2,3.63725e+07
7014.3,3.63723e+07
7014.4,3.63722e+07
7014.5,3.6372e+07
7014.6,3.63718e+07
7014.7,3.63716e+07
7014.8,3.63715e+07
7014.9,3.63713e+07
7015,3.63711e+07
7015.1,3.63709e+07
7015.2,3.63708e+07
7015.3,3.63706e+07
7015.4,3.63704e+07
7015.5,3.63702e+07
7015.6,3.63701e+07
7015.7,3.63699e+07
7015.8,3.63697e+07
7015.9,3.63696e+07
7016,3.63694e+07
7016.1,3.63692e+07
7016.2,3.6369e+07
7016.3,3.63689e+07
7016.4,3.63687e+07
7016.5,3.63685e+07
7016.6,3.63683e+07
7016.7,3.63682e+07
7016.8,3.6368e+07
7016.9,3.63678e+07
7017,3.63676e+07
7017.1,3.63675e+07
7017.2,3.63673e+07
7017.3,3.63671e+07
7017.4,3.63669e+07
7017.5,3.63668e+07
7017.6,3.63666e+07
7017.7,3.63664e+07
7017.8,3.63663e+07
7017.9,3.63661e+07
7018,3.63659e+07
7018.1,3.63657e+07
7018.2,3.63656e+07
7018.3,3.63654e+07
7018.4,3.63652e+07
7018.5,3.6365e+07
7018.6,3.63649e+07
7018.7,3.63647e+07
7018.8,3.63645e+07
7018.9,3.63643e+07
7019,3.63642e+07
7019.1,3.6364e+07
7019.2,3.63638e+07
7019.3,3.63637e+07
7019.4,3.63635e+07
7019.5,3.63633e+07
7019.6,3.63631e+07
7019.7,3.6363e+07
7019.8,3.63628e+07
7019.9,3.63626e+07
7020,3.63624e+07
7020.1,3.63623e+07
7020.2,3.63621e+07
7020.3,3.63619e+07
7020.4,3.63617e+07
7020.5,3.63616e+07
7020.6,3.63614e+07
7020.7,3.63612e+07
7020.8,3.6361e+07
7020.9,3.63609e+07
7021,3.63607e+07
7021.1,3.63605e+07
7021.2,3.63604e+07
7021.3,3.63602e+07
7021.4,3.636e+07
7021.5,3.63598e+07
7021.6,3.63597e+07
7021.7,3.63595e+07
7021.8,3.63593e+07
7021.9,3.63591e+07
7022,3.6359e+07
7022.1,3.63588e+07
7022.2,3.63586e+07
7022.3,3.63584e+07
7022.4,3.63583e+07
7022.5,3.63581e+07
7022.6,3.63579e+07
7022.7,3.63577e+07
7022.8,3.63576e+07
7022.9,3.63574e+07
7023,3.63572e+07
7023.1,3.63571e+07
7023.2,3.63569e+07
7023.3,3.63567e+07
7023.4,3.63565e+07
7023.5,3.63564e+07
7023.6,3.63562e+07
7023.7,3.6356e+07
7023.8,3.63558e+07
7023.9,3.63557e+07
7024,3.63555e+07
7024.1,3.63553e+07
7024.2,3.63551e+07
7024.3,3.6355e+07
7024.4,3.63548e+07
7024.5,3.63546e+07
7024.6,3.63544e+07
7024.7,3.63543e+07
7024.8,3.63541e+07
7024.9,3.63539e+07
7025,3.63538e+07
7025.1,3.63536e+07
7025.2,3.63534e+07
7025.3,3.63532e+07
7025.4,3.63531e+07
7025.5,3.63529e+07
7025.6,3.63527e+07
7025.7,3.63525e+07
7025.8,3.63524e+07
7025.9,3.63522e+07
7026,3.6352e+07
7026.1,3.63518e+07
7026.2,3.63517e+07
7026.3,3.63515e+07
7026.4,3.63513e+07
7026.5,3.63511e+07
7026.6,3.6351e+07
7026.7,3.63508e+07
7026.8,3.63506e+07
7026.9,3.63505e+07
7027,3.63503e+07
7027.1,3.63501e+07
7027.2,3.63499e+07
7027.3,3.63498e+07
7027.4,3.63496e+07
7027.5,3.63494e+07
7027.6,3.63492e+07
7027.7,3.63491e+07
7027.8,3.63489e+07
7027.9,3.63487e+07
7028,3.63485e+07
7028.1,3.63484e+07
7028.2,3.63482e+07
7028.3,3.6348e+07
7028.4,3.63478e+07
7028.5,3.63477e+07
7028.6,3.63475e+07
7028.7,3.63473e+07
7028.8,3.63471e+07
7028.9,3.6347e+07
7029,3.63468e+07
7029.1,3.63466e+07
7029.2,3.63465e+07
7029.3,3.63463e+07
7029.4,3.63461e+07
7029.5,3.63459e+07
7029.6,3.63458e+07
7029.7,3.63456e+07
7029.8,3.63454e+07
7029.9,3.63452e+07
7030,3.63451e+07
7030.1,3.63449e+07
7030.2,3.63447e+07
7030.3,3.63445e+07
7030.4,3.63444e+07
7030.5,3.63442e+07
7030.6,3.6344e+07
7030.7,3.63438e+07
7030.8,3.63437e+07
7030.9,3.63435e+07
7031,3.63433e+07
7031.1,3.63431e+07
7031.2,3.6343e+07
7031.3,3.63428e+07
7031.4,3.63426e+07
7031.5,3.63425e+07
7031.6,3.63423e+07
7031.7,3.63421e+07
7031.8,3.63419e+07
7031.9,3.63418e+07
7032,3.63416e+07
7032.1,3.63414e+07
7032.2,3.63412e+07
7032.3,3.63411e+07
7032.4,3.63409e+07
7032.5,3.63407e+07
7032.6,3.63405e+07
7032.7,3.63404e+07
7032.8,3.63402e+07
7032.9,3.634e+07
7033,3.63398e+07
7033.1,3.63397e+07
7033.2,3.63395e+07
7033.3,3.63393e+07
7033.4,3.63391e+07
7033.5,3.6339e+07
7033.6,3.63388e+07
7033.7,3.63386e+07
7033.8,3.63385e+07
7033.9,3.63383e+07
7034,3.63381e+07
7034.1,3.63379e+07
7034.2,3.63378e+07
7034.3,3.63376e+07
7034.4,3.63374e+07
7034.5,3.63372e+07
